src_type,category,subcategory,year,em_type,tons_per_day,population,TpDpCap
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2001,nox,0.0,1174.0,0.0
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2001,pm,0.0,1174.0,0.0
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2001,pm,0.00029985,1174.0,2.5540885860306646e-07
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2001,pm,0.0,1174.0,0.0
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2001,pm,0.0,1174.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2001,pm,0.0,1174.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2001,pm,0.0,1174.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2001,pm,0.0,1174.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2001,pm,0.0,1174.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2001,pm,0.0,1174.0,0.0
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2001,pm,0.0,1174.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2001,pm,0.0,1174.0,0.0
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2001,pm,0.0,1174.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2001,pm,0.0,1174.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2001,pm,0.01701973,1174.0,1.449721465076661e-05
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2001,pm,7.261e-05,1174.0,6.184838160136286e-08
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2001,pm,1.22202122,1174.0,0.0010409039352640545
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2001,pm,0.06449411,1174.0,5.493535775127768e-05
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2001,pm,1.79069363,1174.0,0.0015252927001703578
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2001,pm,0.04,1174.0,3.407155025553663e-05
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2001,pm,0.0,1174.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2001,pm,0.0,1174.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2001,pm,0.00634133,1174.0,5.401473594548552e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2001,pm,0.00152108,1174.0,1.2956388415672913e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2001,pm,0.00195372,1174.0,1.6641567291311755e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2001,pm,0.00121056,1174.0,1.0311413969335605e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2001,pm,0.00061105,1174.0,5.204855195911415e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2001,pm,9.343e-05,1174.0,7.958262350936968e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2001,pm,0.00012416,1174.0,1.0575809199318569e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2001,pm,1.23e-05,1174.0,1.0477001703577514e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2001,pm,0.00042517,1174.0,3.621550255536627e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2001,pm,8.57e-05,1174.0,7.299829642248721e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2001,pm,0.00112513,1174.0,9.583730834752982e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2001,pm,0.00830625,1174.0,7.075170357751277e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2001,pm,2.31e-05,1174.0,1.96763202725724e-08
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2001,pm,6.44e-06,1174.0,5.485519591141397e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2001,pm,4.1e-06,1174.0,3.492333901192504e-09
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2001,pm,7.202e-05,1174.0,6.13458262350937e-08
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2001,pm,0.00020118,1174.0,1.7136286201022146e-07
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2001,pm,4.044e-05,1174.0,3.444633730834753e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2001,pm,3.528e-05,1174.0,3.0051107325383306e-08
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2001,pm,0.00011286,1174.0,9.613287904599659e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2001,pm,0.00010384,1174.0,8.844974446337308e-08
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2001,pm,0.02393577,1174.0,2.0388219761499148e-05
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2001,pm,0.00424033,1174.0,3.6118654173764904e-06
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2001,pm,0.00108714,1174.0,9.260136286201021e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2001,pm,0.00120223,1174.0,1.024045996592845e-06
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2001,pm,0.00101134,1174.0,8.614480408858602e-07
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2001,pm,0.0,1174.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2001,pm,0.0,1174.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2001,pm,0.0,1174.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2001,pm,0.0,1174.0,0.0
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2001,pm10,0.0,1174.0,0.0
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2001,pm10,0.00029985,1174.0,2.5540885860306646e-07
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2001,pm10,0.0,1174.0,0.0
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2001,pm10,0.0,1174.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2001,pm10,0.0,1174.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2001,pm10,0.0,1174.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2001,pm10,0.0,1174.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2001,pm10,0.0,1174.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2001,pm10,0.0,1174.0,0.0
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2001,pm10,0.0,1174.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2001,pm10,0.0,1174.0,0.0
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2001,pm10,0.0,1174.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2001,pm10,0.0,1174.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2001,pm10,0.01593412,1174.0,1.3572504258943781e-05
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2001,pm10,3.298e-05,1174.0,2.809199318568995e-08
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2001,pm10,0.59793499,1174.0,0.0005093143015332198
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2001,pm10,0.02948671,1174.0,2.511644804088586e-05
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2001,pm10,1.06420923,1174.0,0.0009064814565587733
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2001,pm10,0.023772,1174.0,2.024872231686542e-05
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2001,pm10,0.0,1174.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2001,pm10,0.0,1174.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2001,pm10,0.00612365,1174.0,5.216056218057921e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2001,pm10,0.00146271,1174.0,1.2459199318568996e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2001,pm10,0.00188868,1174.0,1.6087563884156729e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2001,pm10,0.00117275,1174.0,9.989352640545145e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2001,pm10,0.00059387,1174.0,5.058517887563885e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2001,pm10,9.07e-05,1174.0,7.72572402044293e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2001,pm10,0.00012122,1174.0,1.0325383304940375e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2001,pm10,1.202e-05,1174.0,1.0238500851788757e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2001,pm10,0.00041994,1174.0,3.5770017035775126e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2001,pm10,8.46e-05,1174.0,7.206132879045996e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2001,pm10,0.00111699,1174.0,9.514395229982964e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2001,pm10,0.00824919,1174.0,7.0265672913117545e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2001,pm10,2.25e-05,1174.0,1.9165247018739352e-08
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2001,pm10,6.34e-06,1174.0,5.400340715502556e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2001,pm10,4.02e-06,1174.0,3.4241908006814308e-09
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2001,pm10,7.048e-05,1174.0,6.003407155025554e-08
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2001,pm10,0.00019843,1174.0,1.6902044293015333e-07
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2001,pm10,3.965e-05,1174.0,3.377342419080068e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2001,pm10,3.507e-05,1174.0,2.987223168654174e-08
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2001,pm10,0.00011196,1174.0,9.536626916524703e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2001,pm10,0.0001016,1174.0,8.654173764906304e-08
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2001,pm10,0.02154216,1174.0,1.8349369676320273e-05
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2001,pm10,0.00381629,1174.0,3.250672913117547e-06
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2001,pm10,0.00106893,1174.0,9.105025553662692e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2001,pm10,0.00120223,1174.0,1.024045996592845e-06
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2001,pm10,0.00101046,1174.0,8.606984667802384e-07
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2001,pm10,0.0,1174.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2001,pm10,0.0,1174.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2001,pm10,0.0,1174.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2001,pm10,0.0,1174.0,0.0
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2001,pm2_5,0.0,1174.0,0.0
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2001,pm2_5,0.00014993,1174.0,1.2770868824531517e-07
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2001,pm2_5,0.0,1174.0,0.0
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2001,pm2_5,0.0,1174.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2001,pm2_5,0.0,1174.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2001,pm2_5,0.0,1174.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2001,pm2_5,0.0,1174.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2001,pm2_5,0.0,1174.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2001,pm2_5,0.0,1174.0,0.0
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2001,pm2_5,0.0,1174.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2001,pm2_5,0.0,1174.0,0.0
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2001,pm2_5,0.0,1174.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2001,pm2_5,0.0,1174.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2001,pm2_5,0.01535318,1174.0,1.3077666098807495e-05
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2001,pm2_5,4.94e-06,1174.0,4.207836456558773e-09
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2001,pm2_5,0.05975684,1174.0,5.0900204429301534e-05
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2001,pm2_5,0.0044243,1174.0,3.7685689948892675e-06
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2001,pm2_5,0.1063672,1174.0,9.060238500851789e-05
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2001,pm2_5,0.003144,1174.0,2.678023850085179e-06
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2001,pm2_5,0.0,1174.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2001,pm2_5,0.0,1174.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2001,pm2_5,0.00317411,1174.0,2.703671209540034e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2001,pm2_5,0.00079559,1174.0,6.776746166950596e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2001,pm2_5,0.00093908,1174.0,7.998977853492335e-07
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2001,pm2_5,0.00057742,1174.0,4.91839863713799e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2001,pm2_5,0.00027802,1174.0,2.3681431005110735e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2001,pm2_5,4.331e-05,1174.0,3.689097103918228e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2001,pm2_5,5.608e-05,1174.0,4.776831345826235e-08
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2001,pm2_5,6.21e-06,1174.0,5.2896081771720614e-09
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2001,pm2_5,0.00027313,1174.0,2.3264906303236799e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2001,pm2_5,5.521e-05,1174.0,4.702725724020443e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2001,pm2_5,0.00100169,1174.0,8.532282793867121e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2001,pm2_5,0.00726107,1174.0,6.184897785349233e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2001,pm2_5,1.361e-05,1174.0,1.1592844974446338e-08
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2001,pm2_5,3.89e-06,1174.0,3.313458262350937e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2001,pm2_5,1.7e-06,1174.0,1.4480408858603067e-09
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2001,pm2_5,3.173e-05,1174.0,2.7027257240204432e-08
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2001,pm2_5,0.00013396,1174.0,1.1410562180579216e-07
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2001,pm2_5,1.745e-05,1174.0,1.4863713798977854e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2001,pm2_5,3.039e-05,1174.0,2.5885860306643952e-08
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2001,pm2_5,9.745e-05,1174.0,8.30068143100511e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2001,pm2_5,4.964e-05,1174.0,4.2282793867120955e-08
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2001,pm2_5,0.0162764,1174.0,1.3864054514480408e-05
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2001,pm2_5,0.00288341,1174.0,2.4560562180579217e-06
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2001,pm2_5,0.00095716,1174.0,8.152981260647359e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2001,pm2_5,0.00110609,1174.0,9.421550255536626e-07
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2001,pm2_5,0.00092831,1174.0,7.907240204429302e-07
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2001,pm2_5,0.0,1174.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2001,pm2_5,0.0,1174.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2001,pm2_5,0.0,1174.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2001,pm2_5,0.0,1174.0,0.0
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2001,rog,0.0,1174.0,0.0
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2001,rog,0.00068329,1174.0,5.820187393526406e-07
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2001,rog,0.0,1174.0,0.0
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2001,rog,0.0,1174.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2001,rog,0.0,1174.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2001,rog,0.00250192,1174.0,2.131107325383305e-06
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2001,rog,0.00072595,1174.0,6.183560477001703e-07
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2001,rog,0.01621373,1174.0,1.3810672913117546e-05
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2001,rog,0.0,1174.0,0.0
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2001,rog,0.00934604,1174.0,7.960851788756389e-06
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2001,rog,0.00503152,1174.0,4.285792163543441e-06
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2001,rog,6.588e-05,1174.0,5.6115843270868825e-08
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2001,rog,0.78330508,1174.0,0.0006672104599659284
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2001,rog,0.01900851,1174.0,1.6191235093696763e-05
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2001,rog,0.02037196,1174.0,1.735260647359455e-05
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2001,rog,0.0,1174.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2001,rog,0.0,1174.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2001,rog,0.0,1174.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2001,rog,0.0,1174.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2001,rog,0.0,1174.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2001,rog,0.0,1174.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2001,rog,0.09465369,1174.0,8.062494889267462e-05
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2001,rog,0.0347772,1174.0,2.962282793867121e-05
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2001,rog,0.02857911,1174.0,2.4343364565587734e-05
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2001,rog,0.01810461,1174.0,1.5421303236797275e-05
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2001,rog,0.00846239,1174.0,7.208168654173765e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2001,rog,0.00182198,1174.0,1.5519420783645656e-06
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2001,rog,0.00350984,1174.0,2.989642248722317e-06
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2001,rog,0.0014486,1174.0,1.2339011925042589e-06
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2001,rog,0.00053766,1174.0,4.579727427597956e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2001,rog,0.00010103,1174.0,8.605621805792163e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2001,rog,0.00180761,1174.0,1.539701873935264e-06
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2001,rog,0.0166693,1174.0,1.4198722316865419e-05
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2001,rog,0.00603196,1174.0,5.137955706984668e-06
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2001,rog,6.79e-06,1174.0,5.783645655877343e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2001,rog,3.553e-05,1174.0,3.026405451448041e-08
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2001,rog,0.00026033,1174.0,2.2174616695059628e-07
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2001,rog,0.00016002,1174.0,1.3630323679727427e-07
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2001,rog,0.00046847,1174.0,3.990374787052811e-07
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2001,rog,6.31e-05,1174.0,5.374787052810903e-08
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2001,rog,0.00018572,1174.0,1.5819420783645655e-07
