src_type,category,subcategory,year,em_type,tons_per_day,population,TpDpCap
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2005,nox,0.02004728,66631.0,3.008701655385631e-07
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2005,nox,0.38957457,66631.0,5.846746559409284e-06
MOBILE,OTHER MOBILE SOURCES,TRAINS,2005,nox,0.52906159,66631.0,7.940171841935435e-06
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2005,nox,0.05925477,66631.0,8.892973240683766e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2005,nox,0.03364987,66631.0,5.050182347555943e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2005,nox,0.85536955,66631.0,1.283741126502679e-05
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2005,nox,0.00486708,66631.0,7.304527922438505e-08
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2005,nox,1.49079381,66631.0,2.2373877174288243e-05
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2005,nox,0.0,66631.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2005,nox,0.19341276,66631.0,2.9027443682370068e-06
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2005,nox,0.0,66631.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2005,nox,0.00123918,66631.0,1.85976497426123e-08
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2005,pm,0.0,66631.0,0.0
STATIONARY,FUEL COMBUSTION,COGENERATION,2005,pm,0.0,66631.0,0.0
STATIONARY,FUEL COMBUSTION,OIL AND GAS PRODUCTION (COMBUSTION),2005,pm,6.38e-06,66631.0,9.575122690639492e-11
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2005,pm,0.00426534,66631.0,6.401434767600667e-08
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2005,pm,0.02263112,66631.0,3.3964851195389536e-07
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2005,pm,0.02286044,66631.0,3.430901532319791e-07
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2005,pm,0.0,66631.0,0.0
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2005,pm,0.0,66631.0,0.0
STATIONARY,WASTE DISPOSAL,LANDFILLS,2005,pm,0.0,66631.0,0.0
STATIONARY,WASTE DISPOSAL,INCINERATORS,2005,pm,0.0,66631.0,0.0
STATIONARY,WASTE DISPOSAL,SOIL REMEDIATION,2005,pm,0.0,66631.0,0.0
STATIONARY,WASTE DISPOSAL,OTHER (WASTE DISPOSAL),2005,pm,0.0,66631.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2005,pm,0.0,66631.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2005,pm,0.00021219,66631.0,3.1845537362488933e-09
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2005,pm,0.00422374,66631.0,6.339001365730667e-08
STATIONARY,CLEANING AND SURFACE COATINGS,ADHESIVES AND SEALANTS,2005,pm,0.0,66631.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,OTHER (CLEANING AND SURFACE COATINGS),2005,pm,0.0,66631.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OIL AND GAS PRODUCTION,2005,pm,0.0,66631.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2005,pm,0.0,66631.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2005,pm,0.0,66631.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2005,pm,0.0,66631.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2005,pm,0.22824155,66631.0,3.425455868889856e-06
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2005,pm,0.86887971,66631.0,1.304017214209602e-05
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2005,pm,3.873e-05,66631.0,5.812609746214224e-10
STATIONARY,INDUSTRIAL PROCESSES,WOOD AND PAPER,2005,pm,0.3137306,66631.0,4.708478035749126e-06
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2005,pm,0.0,66631.0,0.0
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2005,pm,0.0,66631.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2005,pm,0.0,66631.0,0.0
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2005,pm,0.0,66631.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2005,pm,0.0,66631.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2005,pm,0.47185596,66631.0,7.081628071017995e-06
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2005,pm,2.39686985,66631.0,3.597229292671579e-05
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2005,pm,0.74251143,66631.0,1.1143633293812188e-05
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2005,pm,1.0074842,66631.0,1.5120352388527862e-05
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2005,pm,2.24550057,66631.0,3.370053833801083e-05
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2005,pm,0.29729166,66631.0,4.461761942639312e-06
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2005,pm,0.00128355,66631.0,1.9263556002461316e-08
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2005,pm,1.23397058,66631.0,1.851946661463883e-05
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2005,pm,0.03535389,66631.0,5.305922168360072e-07
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2005,pm,0.0,66631.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2005,pm,0.04570443,66631.0,6.859334243820443e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2005,pm,0.00541696,66631.0,8.129789437348982e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2005,pm,0.02368332,66631.0,3.554399603788027e-07
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2005,pm,0.01811918,66631.0,2.7193318425357565e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2005,pm,0.00525877,66631.0,7.892377421920728e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2005,pm,0.00037905,66631.0,5.688793504524921e-09
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2005,pm,0.00076979,66631.0,1.1553030871516261e-08
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2005,pm,0.000133,66631.0,1.9960678963245337e-09
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2005,pm,0.0121751,66631.0,1.8272425747775059e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2005,pm,0.00169323,66631.0,2.5412045444312708e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2005,pm,0.02283024,66631.0,3.426369107472498e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2005,pm,0.0242064,66631.0,3.632903603427834e-07
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2005,pm,0.0003041,66631.0,4.563941708814216e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2005,pm,0.001002,66631.0,1.5038045354264532e-08
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2005,pm,0.0,66631.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2005,pm,0.00065262,66631.0,9.794540078942235e-09
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2005,pm,0.00265254,66631.0,3.980939802794495e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2005,pm,7.253e-05,66631.0,1.088532364815176e-09
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2005,pm,0.00049682,66631.0,7.456289114676352e-09
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2005,pm,0.00130901,66631.0,1.9645660428329156e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2005,pm,0.00110232,66631.0,1.6543650853206464e-08
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2005,pm,0.04273973,66631.0,6.41439119929162e-07
MOBILE,OTHER MOBILE SOURCES,TRAINS,2005,pm,0.01820421,66631.0,2.732093169845867e-07
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2005,pm,0.02674587,66631.0,4.014028004982666e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2005,pm,0.02481988,66631.0,3.7249748615509297e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2005,pm,0.04716844,66631.0,7.079053293512029e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2005,pm,0.00020008,66631.0,3.002806501478291e-09
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2005,pm,0.08940463,66631.0,1.3417873062088217e-06
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2005,pm,0.0,66631.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2005,pm,0.0,66631.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2005,pm,0.0,66631.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2005,pm,0.01502925,66631.0,2.255594242919962e-07
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2005,pm10,0.0,66631.0,0.0
STATIONARY,FUEL COMBUSTION,COGENERATION,2005,pm10,0.0,66631.0,0.0
STATIONARY,FUEL COMBUSTION,OIL AND GAS PRODUCTION (COMBUSTION),2005,pm10,6.37e-06,66631.0,9.560114661343819e-11
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2005,pm10,0.00205352,66631.0,3.08192883192508e-08
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2005,pm10,0.01542447,66631.0,2.3149089763023215e-07
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2005,pm10,0.02278111,66631.0,3.4189956626795334e-07
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2005,pm10,0.0,66631.0,0.0
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2005,pm10,0.0,66631.0,0.0
STATIONARY,WASTE DISPOSAL,LANDFILLS,2005,pm10,0.0,66631.0,0.0
STATIONARY,WASTE DISPOSAL,INCINERATORS,2005,pm10,0.0,66631.0,0.0
STATIONARY,WASTE DISPOSAL,SOIL REMEDIATION,2005,pm10,0.0,66631.0,0.0
STATIONARY,WASTE DISPOSAL,OTHER (WASTE DISPOSAL),2005,pm10,0.0,66631.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2005,pm10,0.0,66631.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2005,pm10,0.00021219,66631.0,3.1845537362488933e-09
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2005,pm10,0.00405479,66631.0,6.085440710780267e-08
STATIONARY,CLEANING AND SURFACE COATINGS,ADHESIVES AND SEALANTS,2005,pm10,0.0,66631.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,OTHER (CLEANING AND SURFACE COATINGS),2005,pm10,0.0,66631.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OIL AND GAS PRODUCTION,2005,pm10,0.0,66631.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2005,pm10,0.0,66631.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2005,pm10,0.0,66631.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2005,pm10,0.0,66631.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2005,pm10,0.13341062,66631.0,2.002230493313923e-06
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2005,pm10,0.28745325,66631.0,4.314106797136468e-06
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2005,pm10,3.873e-05,66631.0,5.812609746214224e-10
STATIONARY,INDUSTRIAL PROCESSES,WOOD AND PAPER,2005,pm10,0.01737737,66631.0,2.6080007804175234e-07
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2005,pm10,0.0,66631.0,0.0
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2005,pm10,0.0,66631.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2005,pm10,0.0,66631.0,0.0
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2005,pm10,0.0,66631.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2005,pm10,0.0,66631.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2005,pm10,0.441688,66631.0,6.628866443547298e-06
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2005,pm10,1.08952093,66631.0,1.6351562035689093e-05
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2005,pm10,0.36331085,66631.0,5.452579880235927e-06
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2005,pm10,0.46062177,66631.0,6.9130250183848355e-06
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2005,pm10,1.33450099,66631.0,2.002822995302487e-05
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2005,pm10,0.14108151,66631.0,2.1173554351578095e-06
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2005,pm10,0.00125952,66631.0,1.890291305848629e-08
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2005,pm10,1.18986812,66631.0,1.7857575602947578e-05
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2005,pm10,0.03535389,66631.0,5.305922168360072e-07
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2005,pm10,0.0,66631.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2005,pm10,0.04437876,66631.0,6.660377301856493e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2005,pm10,0.00523624,66631.0,7.858564331917575e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2005,pm10,0.02297018,66631.0,3.4473713436688627e-07
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2005,pm10,0.01763549,66631.0,2.646739505635515e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2005,pm10,0.00511849,66631.0,7.681844786961024e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2005,pm10,0.00036957,66631.0,5.546517386801939e-09
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2005,pm10,0.00075088,66631.0,1.126922903753508e-08
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2005,pm10,0.00013008,66631.0,1.952244450781168e-09
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2005,pm10,0.01201957,66631.0,1.8039005868139456e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2005,pm10,0.0016704,66631.0,2.506941213549249e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2005,pm10,0.02264896,66631.0,3.3991625519653013e-07
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2005,pm10,0.0240451,66631.0,3.608695652173913e-07
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2005,pm10,0.000297,66631.0,4.457384700814936e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2005,pm10,0.00099058,66631.0,1.4866653659707944e-08
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2005,pm10,0.0,66631.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2005,pm10,0.00063881,66631.0,9.587279194368988e-09
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2005,pm10,0.00261603,66631.0,3.926145487835993e-08
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2005,pm10,7.098e-05,66631.0,1.0652699194068828e-09
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2005,pm10,0.00049279,66631.0,7.395806756614789e-09
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2005,pm10,0.00129883,66631.0,1.94928786900992e-08
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2005,pm10,0.00108152,66631.0,1.6231483843856465e-08
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2005,pm10,0.04171398,66631.0,6.260446338791253e-07
MOBILE,OTHER MOBILE SOURCES,TRAINS,2005,pm10,0.01819494,66631.0,2.7307019255301585e-07
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2005,pm10,0.02407133,66631.0,3.612632258258168e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2005,pm10,0.02233793,66631.0,3.3524830784469687e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2005,pm10,0.04651002,66631.0,6.980237427023457e-07
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2005,pm10,0.00020008,66631.0,3.002806501478291e-09
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2005,pm10,0.08929225,66631.0,1.340100703876574e-06
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2005,pm10,0.0,66631.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2005,pm10,0.0,66631.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2005,pm10,0.0,66631.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2005,pm10,0.01444311,66631.0,2.1676261800063034e-07
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2005,pm2_5,0.0,66631.0,0.0
STATIONARY,FUEL COMBUSTION,COGENERATION,2005,pm2_5,0.0,66631.0,0.0
STATIONARY,FUEL COMBUSTION,OIL AND GAS PRODUCTION (COMBUSTION),2005,pm2_5,6.37e-06,66631.0,9.560114661343819e-11
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2005,pm2_5,0.00203526,66631.0,3.054524170431181e-08
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2005,pm2_5,0.01507217,66631.0,2.262035689093665e-07
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2005,pm2_5,0.02217384,66631.0,3.3278564031756993e-07
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2005,pm2_5,0.0,66631.0,0.0
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2005,pm2_5,0.0,66631.0,0.0
STATIONARY,WASTE DISPOSAL,LANDFILLS,2005,pm2_5,0.0,66631.0,0.0
STATIONARY,WASTE DISPOSAL,INCINERATORS,2005,pm2_5,0.0,66631.0,0.0
STATIONARY,WASTE DISPOSAL,SOIL REMEDIATION,2005,pm2_5,0.0,66631.0,0.0
STATIONARY,WASTE DISPOSAL,OTHER (WASTE DISPOSAL),2005,pm2_5,0.0,66631.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2005,pm2_5,0.0,66631.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2005,pm2_5,0.00019628,66631.0,2.945775990154733e-09
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2005,pm2_5,0.00390696,66631.0,5.863577013702331e-08
STATIONARY,CLEANING AND SURFACE COATINGS,ADHESIVES AND SEALANTS,2005,pm2_5,0.0,66631.0,0.0
STATIONARY,CLEANING AND SURFACE COATINGS,OTHER (CLEANING AND SURFACE COATINGS),2005,pm2_5,0.0,66631.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OIL AND GAS PRODUCTION,2005,pm2_5,0.0,66631.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2005,pm2_5,0.0,66631.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2005,pm2_5,0.0,66631.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2005,pm2_5,0.0,66631.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2005,pm2_5,0.02351032,66631.0,3.528435713106512e-07
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2005,pm2_5,0.10551735,66631.0,1.583607480001801e-06
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2005,pm2_5,1.576e-05,66631.0,2.365265416998094e-10
STATIONARY,INDUSTRIAL PROCESSES,WOOD AND PAPER,2005,pm2_5,0.0146433,66631.0,2.1976707538533114e-07
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2005,pm2_5,0.0,66631.0,0.0
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2005,pm2_5,0.0,66631.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2005,pm2_5,0.0,66631.0,0.0
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2005,pm2_5,0.0,66631.0,0.0
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2005,pm2_5,0.0,66631.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2005,pm2_5,0.42549203,66631.0,6.385796851315454e-06
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2005,pm2_5,0.16293008,66631.0,2.445259413786376e-06
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2005,pm2_5,0.03630881,66631.0,5.449236841710314e-07
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2005,pm2_5,0.06911342,66631.0,1.0372562320841648e-06
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2005,pm2_5,0.13338274,66631.0,2.0018120694571594e-06
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2005,pm2_5,0.02336712,66631.0,3.5069442151551084e-07
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2005,pm2_5,0.00118471,66631.0,1.778016238687698e-08
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2005,pm2_5,1.02589761,66631.0,1.5396701385241102e-05
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2005,pm2_5,0.03535389,66631.0,5.305922168360072e-07
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2005,pm2_5,0.0,66631.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2005,pm2_5,0.02126401,66631.0,3.1913088502348754e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2005,pm2_5,0.00287169,66631.0,4.309840764809173e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2005,pm2_5,0.01092471,66631.0,1.639583677267338e-07
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2005,pm2_5,0.00823556,66631.0,1.2359952574627424e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2005,pm2_5,0.00235849,66631.0,3.539628701355225e-08
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2005,pm2_5,0.00016661,66631.0,2.5004877609521096e-09
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2005,pm2_5,0.00035415,66631.0,5.3150935750626585e-09
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2005,pm2_5,6.39e-05,66631.0,9.590130719935165e-10
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2005,pm2_5,0.00754703,66631.0,1.132660473353244e-07
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2005,pm2_5,0.00101188,66631.0,1.5186324683705783e-08
